sym,side,t_sweep,day,utc_hour,atr,r,pierce_atr,poc_m5u,vwap_m5u,poc_m5c,vwap_m5c,poc_m1u,vwap_m1u,poc_m1c,vwap_m1c,trend_24h,er_24h,rv_24h,rv_1h
BTC,buyside,1766306700,2025-12-21,8,265.7462080716174,0.8584882608692453,0.7305090123719581,1.4244688531170666,1.5061969743955632,1.7244688531170491,1.5061969743955632,1.4244688531170666,1.4802295325020882,1.5244688531170791,1.4802295325020882,-0.31014553546442697,0.04937576382066799,0.0011957619481804975,0.0015437133606676099
BTC,buyside,1766306700,2025-12-21,8,265.7462080716174,0.8584882608692453,1.2183052482643248,0.9366726172246999,1.0184007385031963,1.2366726172246825,1.0184007385031963,0.9366726172246999,0.9924332966097215,1.0366726172247123,0.9924332966097215,-0.31014553546442697,0.04937576382066799,0.0011957619481804975,0.0015437133606676099
BTC,sellside,1766324100,2025-12-21,13,355.5761239058416,0.08330143113842318,0.18083328906812465,1.163708444190249,1.5153104942971205,0.9137084441902544,1.5153104942971205,0.9137084441902544,1.4674410961855249,1.163708444190249,1.4674410961855249,1.033871442103191,0.1487027643618151,0.0017640542511681003,0.004197557125269742
BTC,sellside,1766324100,2025-12-21,13,355.5761239058416,0.08330143113842318,0.3877931917512926,0.956748541507081,1.3083505916139524,0.7067485415070864,1.3083505916139524,0.7067485415070864,1.2604811935023568,0.956748541507081,1.2604811935023568,1.033871442103191,0.1487027643618151,0.0017640542511681003,0.004197557125269742
BTC,buyside,1766362500,2025-12-22,0,414.5663166790253,-1.229405235048573,0.009913974760237738,3.4092499139343824,2.862223145762676,3.50924991393437,2.862223145762676,3.4092499139343824,2.7900720001652313,3.0592499139343725,2.7900720001652313,0.6535504431967045,0.06026191937794267,0.003309616016701572,0.004209252039046267
BTC,buyside,1766362500,2025-12-22,0,414.5663166790253,-1.229405235048573,0.1971940235156497,3.2219698651789703,2.674943097007264,3.321969865178958,2.674943097007264,3.2219698651789703,2.6027919514098192,2.8719698651789605,2.6027919514098192,0.6535504431967045,0.06026191937794267,0.003309616016701572,0.004209252039046267
BTC,buyside,1766362500,2025-12-22,0,414.5663166790253,-1.229405235048573,0.9647431156585141,2.454420773036106,1.9073940048643994,2.5544207730360937,1.9073940048643994,2.454420773036106,1.835242859266955,2.104420773036096,1.835242859266955,0.6535504431967045,0.06026191937794267,0.003309616016701572,0.004209252039046267
BTC,buyside,1766406900,2025-12-22,12,463.5432737303633,-0.6608228775166934,0.2498795831246997,4.550736823713548,3.43507927179402,4.600736823713543,3.43507927179402,4.65073682371357,3.3662237035255442,2.4007368237135607,3.3662237035255442,2.8204917946032078,0.28340602266519954,0.0032739687596999743,0.002798565146673821
BTC,buyside,1766406900,2025-12-22,12,463.5432737303633,-0.6608228775166934,0.47973946037526904,4.320876946462978,3.205219394543451,4.370876946462974,3.205219394543451,4.420876946463,3.136363826274975,2.1708769464629913,3.136363826274975,2.8204917946032078,0.28340602266519954,0.0032739687596999743,0.002798565146673821
BTC,sellside,1766459400,2025-12-23,3,551.0304619293705,-0.375550925579369,0.18147817028093396,3.4056883230590453,2.5567468232139543,3.10568832305904,2.5567468232139543,3.4056883230590453,2.54014471704503,3.4056883230590453,2.54014471704503,-1.0295619556377809,0.09816311840757223,0.0037758862411103517,0.004931321361556623
BTC,sellside,1766470500,2025-12-23,6,547.396149729894,0.17382292521959608,0.3464766788980419,3.9945722316914885,2.9554116937794164,3.744572231691485,2.9554116937794164,3.9945722316914885,2.9322178064625812,3.9945722316914885,2.9322178064625812,-2.0903508374412505,0.19267652402625998,0.0037881607737663883,0.0054005853488339325
BTC,sellside,1766502000,2025-12-23,15,513.1569799748474,-1.1096994140621625,0.475994694668251,1.4860275431568883,2.9007165211719212,2.7860275431568935,2.9007165211719212,1.4860275431568883,2.7943546145196456,1.4860275431568883,2.7943546145196456,-4.890823077419723,0.4748926185925896,0.003390120420536101,0.005869139980006897
BTC,sellside,1766587200,2025-12-24,14,481.30214452563206,-0.5681670092484463,0.37793307607069465,1.542496093635308,1.7259360071145808,3.0924960936353103,1.7259360071145808,1.592496093635314,1.6852549432031227,1.592496093635314,1.6852549432031227,0.8578810726200804,0.071025805985501,0.003993985862179532,0.0029145447245761
BTC,buyside,1766677500,2025-12-25,15,325.9795010993504,-0.53411333968186,0.5112284650966548,2.7228748724028273,2.4264184995970144,2.7228748724028273,2.4264184995970144,2.7228748724028273,2.34152063476527,2.222874872402865,2.34152063476527,2.049883498031198,0.24731119121816197,0.0016947829645700034,0.003430835076468583
BTC,buyside,1766676600,2025-12-25,15,325.9795010993504,1.0579806363188888,0.5195418712797646,1.7336715669418232,1.5735828076899472,1.7336715669418232,1.5735828076899472,1.7336715669418232,1.5002440524868073,1.2336715669418612,1.5002440524868073,2.049883498031198,0.24731119121816197,0.0016947829645700034,0.0019626989814938425
BTC,sellside,1766705700,2025-12-25,23,367.7542409587428,-0.0627321113683503,0.27627145708811557,0.7198162867318559,1.568471199506012,0.6698162867318355,1.568471199506012,0.7198162867318559,1.5511875474349075,0.6698162867318355,1.5511875474349075,-0.05288858110593244,0.006309833932955843,0.002229086171765456,0.004925576193145435
BTC,buyside,1766715600,2025-12-26,2,490.6026411757871,0.41999366229700635,0.26883263344019,2.2544191969228797,1.7634235251654131,2.2544191969228797,1.7634235251654131,2.2544191969228797,1.6783221305642355,2.2544191969228797,1.6783221305642355,-0.9384376710582027,0.13156616314890354,0.0025001568599767737,0.006687211306377172
BTC,sellside,1766762100,2025-12-26,15,547.752463834918,-0.43181914389578063,0.22011767716362093,3.3918477332719483,2.7851892161566827,3.891847733271944,2.7851892161566827,3.5418477332719336,2.7394744954713803,3.5418477332719336,2.7394744954713803,-1.8089192936951006,0.12974850130031426,0.006413823063676498,0.005977178133340368
BTC,buyside,1766873700,2025-12-27,22,209.8756401791356,-1.2076199018793672,1.024416172436642,1.2010332792482832,0.9661186347268943,0.5010332792483004,0.9661186347268943,0.9510332792482695,0.9315196330687778,1.2010332792482832,0.9315196330687778,0.5632859530486559,0.09170312451518883,0.0008025977110069248,0.0005891965699075975
BTC,buyside,1766918400,2025-12-28,10,189.99715005809108,-0.1962134694578344,0.13684415788368706,2.555630278397019,1.721170439763403,0.6056302783970511,1.721170439763403,2.555630278397019,1.685343269068468,2.555630278397019,1.685343269068468,1.5631287096106516,0.2184119373129358,0.000997888628581614,0.001586064405280756
BTC,buyside,1766979300,2025-12-29,3,377.41108948812143,1.5831278323335964,0.5358878041297341,4.546457939881339,3.433013978769216,1.3964579398813484,3.433013978769216,4.496457939881354,3.3542267224559668,4.346457939881358,3.3542267224559668,3.7710603626680133,0.5796178343949075,0.002074151295867109,0.004073427135748219
BTC,sellside,1767010200,2025-12-29,12,499.1360788045468,-0.676108208423356,0.5169932829100317,1.3066686922197766,3.249624011890621,4.356668692219796,3.249624011890621,1.356668692219795,3.176161071781171,1.356668692219795,3.176161071781171,-0.5668594437766475,0.05000406479638949,0.004833665268485936,0.001808329846395567
BTC,sellside,1767010200,2025-12-29,12,499.1360788045468,-0.676108208423356,0.7713327414080989,1.0523292337217092,2.9952845533925534,4.102329233721729,2.9952845533925534,1.1023292337217279,2.9218216132831034,1.1023292337217279,2.9218216132831034,-0.5668594437766475,0.05000406479638949,0.004833665268485936,0.001808329846395567
BTC,buyside,1767282300,2026-01-01,15,224.8175927152167,-0.35486546687233056,0.11275807953385074,1.8953150212709593,1.5051087873152416,2.795315021270948,1.5051087873152416,1.8953150212709593,1.5094163307282424,1.845315021270949,1.5094163307282424,0.058180500209209965,0.005486577181208752,0.0014579188103974897,0.001322734885674137
BTC,buyside,1767347400,2026-01-02,9,309.5886184592086,0.8505480637838824,0.2715216096068255,4.595305720329154,2.7329693307067493,1.3953057203291777,2.7329693307067493,4.595305720329154,2.6963401852208464,1.745305720329164,2.6963401852208464,4.199572989700544,0.392168336721709,0.0019519393381299342,0.002527969601342319
BTC,buyside,1767345300,2026-01-02,9,309.5886184592086,1.8866649649685239,0.4091235673661957,3.9492871392993356,2.231291087148824,0.7492871392993584,2.231291087148824,3.9492871392993356,2.1758282434504865,1.0992871392993449,2.1758282434504865,4.199572989700544,0.392168336721709,0.0019519393381299342,0.002475190692662055
BTC,buyside,1767371700,2026-01-02,16,544.446903304288,-0.5388036890643123,0.3038863826681151,2.045870621051032,2.725137353604172,1.595870621051027,2.725137353604172,2.0958706210510236,2.6337308838948967,1.0958706210510303,2.6337308838948967,2.6253248780095477,0.3499731891669597,0.0022058443957073837,0.006979590716637721
BTC,buyside,1767371700,2026-01-02,16,544.446903304288,-0.5388036890643123,0.3889635494568093,1.9607934542623375,2.640060186815478,1.5107934542623327,2.640060186815478,2.010793454262329,2.5486537171062027,1.010793454262336,2.5486537171062027,2.6253248780095477,0.3499731891669597,0.0022058443957073837,0.006979590716637721
BTC,buyside,1767371700,2026-01-02,16,544.446903304288,-0.5388036890643123,0.7235232629835325,1.6262337407356142,2.3055004732887543,1.1762337407356094,2.3055004732887543,1.676233740735606,2.214094003579479,0.6762337407356128,2.214094003579479,2.6253248780095477,0.3499731891669597,0.0022058443957073837,0.006979590716637721
BTC,buyside,1767485400,2026-01-04,0,353.25433880087905,0.40245790181259755,1.835391469502843,2.6216532860420925,2.536370714270832,2.821653286042067,2.536370714270832,2.3216532860420687,2.158301932418211,-0.8283467139579347,2.158301932418211,1.335638230521341,0.18793716042891398,0.0015587914876564759,0.0035267363719205464
BTC,buyside,1767571500,2026-01-05,0,340.5242477934507,1.900011538656848,0.7635285935869868,1.438692989312548,1.4484092326639888,1.6386929893125401,1.4484092326639888,1.3886929893125608,1.3225754132258423,1.6386929893125401,1.3225754132258423,0.5528534347257006,0.06413348595099795,0.001728400273945895,0.003524341959993826
BTC,buyside,1767625200,2026-01-05,15,460.7801624416906,1.1496371657862563,0.24089578729215907,1.3110845055670128,2.419085063468517,1.3610845055670096,2.419085063468517,1.2110845055670192,2.3778272653518973,3.611084505567021,2.3778272653518973,3.052106220345309,0.3304556850784491,0.0029529309428113952,0.0065122980842092035
BTC,buyside,1767624600,2026-01-05,14,460.7801624416906,1.3885580416691072,0.24089578729215907,0.9486557084698005,2.1127471830847058,0.9986557084697972,2.1127471830847058,0.848655708469807,2.0846192825503063,3.248655708469809,2.0846192825503063,3.052106220345309,0.3304556850784491,0.0029529309428113952,0.005835975590458406
BTC,buyside,1767636000,2026-01-05,18,540.1589310803197,0.24396523396630393,0.0031287087980241715,2.8290783442156355,3.1227560009068194,2.879078344215613,3.1227560009068194,2.7290783442156266,3.0529425701238235,4.779078344215622,3.0529425701238235,4.3794147682957565,0.4152267477374397,0.003487028226779333,0.0038802237536475
BTC,buyside,1767645000,2026-01-05,20,546.296928419629,-1.6572123197159419,0.36626601686894467,3.0207474484334433,2.8153073772190793,3.0707474484334423,2.8153073772190793,2.920747448433446,2.777186007863741,4.920747448433448,2.777186007863741,5.472225532455653,0.48076898335177387,0.003643228053715929,0.004069022408988816
BTC,sellside,1767799200,2026-01-07,15,575.9187090512964,-0.7245119726833356,0.41488494165019424,2.2600316534493707,2.260667896516173,1.010031653449349,2.260667896516173,2.210031653449368,2.223561261840151,1.5100316534493525,2.223561261840151,-2.9343550981072393,0.19716632112927207,0.005516252750029371,0.005377577724225592
BTC,sellside,1767812400,2026-01-07,19,595.6968089598031,-0.47789411613117677,0.21878579512215626,2.141918349513347,2.4408868998326323,4.791918349513348,2.4408868998326323,2.0919183495133504,2.4166656612205113,0.6919183495133425,2.4166656612205113,-1.3126644095432147,0.11544270383509729,0.0045503070316969384,0.00425172252391777
BTC,sellside,1767883800,2026-01-08,14,577.214104047983,-0.8032028267304002,0.005214702792058845,3.0921038811355213,2.4257740976449313,0.9921038811355097,2.4257740976449313,1.1921038811355276,2.387042717323594,1.1921038811355276,2.387042717323594,-3.4595481745782055,0.3415255686676901,0.0037060087021750883,0.004222449945236978
BTC,buyside,1767972600,2026-01-09,15,614.1023126601955,-0.4904394492431208,0.2700201523125455,0.8880840593386196,1.4231418569779666,1.5880840593386367,1.4231418569779666,0.8880840593386196,1.3631826465170096,0.8880840593386196,1.3631826465170096,-1.0284442624294057,0.13416564168254788,0.0029822630466373114,0.008805024349335545
BTC,buyside,1768110600,2026-01-11,5,175.8732526626719,-0.7474132536351085,0.1023464326012343,0.6878425575174759,1.0710579051443607,1.0378425575174761,1.0710579051443607,0.6878425575174759,1.0494329903996027,0.6878425575174759,1.0494329903996027,1.0346087153399868,0.11442441926273622,0.0009055781522618093,0.0006246825659999102
BTC,sellside,1768162200,2026-01-11,20,226.06594985223884,-0.3585236965274018,0.14663862479803647,1.3739973983705698,1.8002791021877333,1.4239973983705934,1.8002791021877333,1.3739973983705698,1.7620476476807447,1.3239973983705462,1.7620476476807447,0.5217061661744736,0.05710218744855765,0.0013154882940430333,0.0013712651033044448
BTC,buyside,1768186200,2026-01-12,2,373.2157698057805,-0.6935666200136598,0.28490221636490687,3.652382521695893,2.9425496493811303,3.652382521695893,2.9425496493811303,3.652382521695893,2.8708917614491187,3.652382521695893,2.8708917614491187,1.911601967867737,0.2540396954828054,0.0018641076750196865,0.0030735804272462868
BTC,sellside,1768227900,2026-01-12,14,466.838696476431,-2.1623528803828833,0.23040078042336834,0.9833969664976463,2.1391127248964485,1.1833969664976358,2.1391127248964485,0.8833969664976359,2.1138891988086903,1.3333969664976204,2.1138891988086903,-1.0520764531883768,0.08537863682745939,0.003519969819841579,0.0025242616935920842
BTC,buyside,1768296300,2026-01-13,9,488.16904388323434,-0.5912910775822385,0.31169530699779235,1.1994099544540866,2.1453250146538974,0.9994099544540822,2.1453250146538974,1.0994099544540843,2.0931675534042644,0.949409954454096,2.0931675534042644,3.032269289803758,0.23427321587966704,0.003505660159222638,0.003152410610908165
BTC,buyside,1768295100,2026-01-13,9,488.16904388323434,-0.21449537063443447,0.14906721536691706,0.8143998798600223,1.8308946916568276,0.614399879860018,1.8308946916568276,0.7143998798600201,1.8083778909752226,0.5643998798600318,1.8083778909752226,3.032269289803758,0.23427321587966704,0.003505660159222638,0.0021132091916500183
BTC,buyside,1768335900,2026-01-13,20,569.0069837769237,-0.1322479374515048,0.09764379275488767,4.206161378902295,3.3261764635098388,3.806161378902294,3.3261764635098388,4.306161378902296,3.303533174083665,3.806161378902294,3.303533174083665,4.818886372535236,0.4699371698675853,0.0034073400943267916,0.0023622776322906273
BTC,buyside,1768342500,2026-01-13,22,692.1879094811236,0.17931546954213332,0.6530018710364751,5.727784734416331,4.642774683241949,5.427784734416343,4.642774683241949,5.627784734416328,4.2922527609257894,0.27778473441634294,4.2922527609257894,4.106168225519259,0.4970167523519721,0.003312112528207765,0.006872303238939452
BTC,buyside,1768342500,2026-01-13,22,692.1879094811236,0.17931546954213332,2.464533079288811,3.916253526163995,2.8312434749896136,3.616253526164007,2.8312434749896136,3.816253526163992,2.480721552673454,-1.5337464738359927,2.480721552673454,4.106168225519259,0.4970167523519721,0.003312112528207765,0.006872303238939452
BTC,buyside,1768402200,2026-01-14,14,612.0427690163987,0.1184394353951569,0.0014541467444010793,2.6644725858787552,3.244754868474376,1.6644725858787652,3.244754868474376,2.6644725858787552,3.169370219975287,1.26447258587876,3.169370219975287,4.143762704811976,0.3411449155665783,0.00510712455811125,0.005565796340134459
BTC,buyside,1768402200,2026-01-14,14,612.0427690163987,0.1184394353951569,0.23037605725919807,2.435550675363958,3.015832957959579,1.4355506753639684,3.015832957959579,2.435550675363958,2.94044830946049,1.035550675363963,2.94044830946049,4.143762704811976,0.3411449155665783,0.00510712455811125,0.005565796340134459
BTC,sellside,1768488600,2026-01-15,14,608.3821238706929,0.8869096885474653,0.30295104469435624,1.7459825419579813,1.7815567833222465,1.8959825419579681,1.7815567833222465,1.2959825419579731,1.788388344202466,1.8959825419579681,1.788388344202466,0.5812136585314279,0.05546475258893117,0.0033724559244944254,0.006809806542393353
BTC,sellside,1768575900,2026-01-16,15,492.2013619630981,1.3674078375477017,0.14431085626561954,1.0942873652949634,1.6488015039564663,1.1442873652949772,1.6488015039564663,1.0942873652949634,1.6301654145734685,1.1442873652949772,1.6301654145734685,-3.1383090730167513,0.4216382058784953,0.002465595696427684,0.005510301079684741
BTC,sellside,1768698600,2026-01-18,1,213.90195510775106,-0.6171051589196848,0.6155156456315747,1.294979044213364,1.4529601798425615,2.0949790442133223,1.4529601798425615,1.294979044213364,1.4295193263128378,1.294979044213364,1.4295193263128378,-1.3438867347200572,0.1363623426278171,0.001205340291354244,0.0015255036445147637
BTC,sellside,1768780200,2026-01-18,23,310.7992565870753,3.178675556848455,1.9012271988316638,2.634763371225429,2.6969630031027254,2.784763371225418,2.6969630031027254,2.634763371225429,2.3607716364392877,-0.41523662877457396,2.3607716364392877,1.1288315289187416,0.1579961811434898,0.0011692810061754298,0.006114950453015248
BTC,sellside,1768778700,2026-01-18,23,310.7992565870753,7.54094467836467,0.4468800907864694,0.7593727850298181,0.9938317643516519,0.9093727850298067,0.9938317643516519,0.9093727850298067,0.9597400589083784,0.9093727850298067,0.9597400589083784,1.1288315289187416,0.1579961811434898,0.0011692810061754298,0.005178000981804646
BTC,sellside,1768885500,2026-01-20,5,403.26099125804916,0.21390613491002522,0.764269311143904,2.8075916901392,2.3355203175375614,2.757591690139189,2.3355203175375614,2.757591690139189,2.220442209543128,2.757591690139189,2.220442209543128,-1.1138196099721018,0.12329737297208285,0.0021991027464019503,0.0023668981511025255
BTC,sellside,1768921800,2026-01-20,15,490.9683143916072,-1.1554717145096605,0.4168293431595575,1.902175933574474,3.117097412008845,1.6021759335744785,3.117097412008845,1.8521759335744548,3.0261253798007623,1.7521759335744762,3.0261253798007623,-5.168296864827939,0.5582144844897035,0.0026536319513319364,0.010342581173494379
BTC,sellside,1768931100,2026-01-20,17,563.1340057764359,0.3114001253719678,0.01182666990749536,2.4473519092384977,2.8131361993825843,1.3473519092384902,2.8131361993825843,2.2973519092384884,2.785021021414539,2.2973519092384884,2.785021021414539,-5.464915931966946,0.6246382047649409,0.0027656677123186106,0.005734763693856725
BTC,sellside,1768937700,2026-01-20,19,558.8230457970284,-0.4850551566165188,0.019684227561358198,3.1051774788670934,3.1515704223645886,2.055177478867094,3.1515704223645886,3.0551774788671056,3.117223774373449,3.005177478867092,3.117223774373449,-6.450789793142019,0.6707733473261949,0.0028108598739095382,0.004312504359472201
BTC,sellside,1768948500,2026-01-20,22,626.6857914052736,-0.24674246986398715,0.8935259226866434,4.119797164399829,3.845845849662556,3.919797164399836,3.845845849662556,4.119797164399829,3.642342986423002,-0.3802028356001705,3.642342986423002,-4.930333577647479,0.5882038268457943,0.002872325852069227,0.002742855384428794
BTC,sellside,1769014800,2026-01-21,17,775.0710913280742,-0.42574159156754776,0.39477669006555666,2.171234870028005,1.6795957920451614,0.42123487002800525,1.6795957920451614,2.1212348700280104,1.630231650335441,0.42123487002800525,1.630231650335441,0.15808872420985962,0.017777577879371176,0.00477523626760544,0.011464906608885427
BTC,buyside,1769186700,2026-01-23,16,552.2100032711045,1.0171311578436752,0.14849423138708073,1.4221812623033576,1.6314712001695753,1.2721812623033384,1.6314712001695753,1.4221812623033576,1.6115586492148168,1.2721812623033384,1.6115586492148168,1.281306017291822,0.12840428794645808,0.003378057255116972,0.008915171458806307
BTC,buyside,1769186400,2026-01-23,16,552.2100032711045,1.3891454255735427,0.3242425869494785,0.9675353875223802,1.2117310997504915,0.817535387522361,1.2117310997504915,0.9675353875223802,1.1777327183793724,0.817535387522361,1.1777327183793724,1.281306017291822,0.12840428794645808,0.003378057255116972,0.008397755108467304
BTC,buyside,1769189400,2026-01-23,17,601.8085744660265,-0.18303162280089275,0.6779398255699616,1.6280068412777653,1.7778911822831134,1.5280068412777736,1.7778911822831134,1.6280068412777653,1.7380570335844754,1.6280068412777653,1.7380570335844754,0.9551874539342612,0.10689487170904845,0.0032847635087339664,0.006639840192554832
BTC,sellside,1769330400,2026-01-25,8,250.94882875084141,-0.10476239371531815,0.44279943665456445,4.052214081425738,2.6845475297188957,3.4022140814257056,2.6845475297188957,1.7522140814257248,2.597509677276646,1.7522140814257248,2.597509677276646,-3.988422679564483,0.5133427362482404,0.001102475480307353,0.0012825829409900055
BTC,sellside,1769330400,2026-01-25,8,250.94882875084141,-0.10476239371531815,0.6938067847005913,3.8012067333797117,2.433540181672869,3.151206733379679,2.433540181672869,1.501206733379698,2.346502329230619,1.501206733379698,2.346502329230619,-3.988422679564483,0.5133427362482404,0.001102475480307353,0.0012825829409900055
BTC,sellside,1769366700,2026-01-25,18,379.40994803433733,0.9838698271722969,0.04891806368323784,4.878366029452907,4.272894518492915,2.2283660294529235,4.272894518492915,4.878366029452907,4.240364138625891,4.9283660294529215,4.240364138625891,-3.9615724568823585,0.442871033324494,0.0019172795900398987,0.0035664757639216884
BTC,sellside,1769366700,2026-01-25,18,379.40994803433733,0.9838698271722969,1.114625492006659,3.812658601129486,3.207187090169494,1.1626586011295024,3.207187090169494,3.812658601129486,3.1746567103024694,3.8626586011295,3.1746567103024694,-3.9615724568823585,0.442871033324494,0.0019172795900398987,0.0035664757639216884
BTC,sellside,1769366700,2026-01-25,18,379.40994803433733,0.9838698271722969,1.1502861278705725,3.7769979652655725,3.1715264543055803,1.1269979652655888,3.1715264543055803,3.7769979652655725,3.138996074438556,3.8269979652655866,3.138996074438556,-3.9615724568823585,0.442871033324494,0.0019172795900398987,0.0035664757639216884
BTC,sellside,1769369700,2026-01-25,19,446.11638031759816,0.3753504856306475,0.29588691611374335,5.108732647350738,3.9165223530527333,1.4587326473507567,3.9165223530527333,5.108732647350738,3.855403425925039,1.4587326473507567,3.855403425925039,-4.284420129651554,0.5026971298120306,0.0021471723634649102,0.007303219133395574
BTC,sellside,1769369100,2026-01-25,19,446.11638031759816,0.8660744528702269,0.07314234903630927,4.581784948562714,3.6666288647146694,0.9317849485627315,3.6666288647146694,4.581784948562714,3.544130251946415,0.9317849485627315,3.544130251946415,-4.284420129651554,0.5026971298120306,0.0021471723634649102,0.00609433603614375
BTC,sellside,1769369100,2026-01-25,19,446.11638031759816,0.8660744528702269,0.41256050689951007,4.242366790699513,3.327210706851469,0.5923667906995308,3.327210706851469,4.242366790699513,3.2047120940832143,0.5923667906995308,3.2047120940832143,-4.284420129651554,0.5026971298120306,0.0021471723634649102,0.00609433603614375
BTC,buyside,1769483100,2026-01-27,3,522.5333201446634,-0.12471931930000268,0.07272263516033713,1.8311410617778137,1.7655830050463854,1.781141061777822,1.7655830050463854,1.781141061777822,1.7579325713114085,1.781141061777822,1.7579325713114085,2.965456824018437,0.3031195165893642,0.0032597550258604293,0.003368637778569197
BTC,buyside,1769545500,2026-01-27,20,606.8393049511038,0.3178271387934173,0.3130977154080507,1.6530402551083931,1.349193927397798,1.6030402551083907,1.349193927397798,1.6030402551083907,1.3243222399917083,2.0030402551083877,1.3243222399917083,1.2846069686649833,0.14033682277649262,0.004059139033492636,0.0035582430405253157
BTC,buyside,1769594400,2026-01-28,10,468.14560337100505,-0.3492075944381734,0.09420146143088318,0.6043084787404839,2.076262790262732,3.6043084787404718,2.076262790262732,0.8043084787404561,2.0672370378759473,0.8043084787404561,2.0672370378759473,2.218647345016001,0.16426148359599096,0.004591028376292731,0.003113411304974878
BTC,sellside,1769650200,2026-01-29,1,585.1480259504909,0.3767422775491842,0.376930264169872,1.0110212111248422,1.2657839249947191,1.2110212111248368,1.2657839249947191,0.5110212111248557,1.24054701188768,1.0110212111248422,1.24054701188768,-0.44545993225662495,0.0431306362207336,0.0037722732527844197,0.0037541776052194076
BTC,sellside,1769698800,2026-01-29,15,489.016064218973,4.254216072272897,0.056255820642481504,1.9941188626740394,3.4681230281437907,2.5441188626740305,3.4681230281437907,1.9941188626740394,3.4031663707967668,1.9941188626740394,3.4031663707967668,-3.199056461465226,0.2943144127313786,0.003325702239908834,0.005061751641609009
BTC,sellside,1769698800,2026-01-29,15,489.016064218973,4.254216072272897,0.6059719131584812,1.4444027701580398,2.9184069356277913,1.994402770158031,2.9184069356277913,1.4444027701580398,2.853450278280767,1.4444027701580398,2.853450278280767,-3.199056461465226,0.2943144127313786,0.003325702239908834,0.005061751641609009
BTC,sellside,1769697300,2026-01-29,14,489.016064218973,4.912169917846241,0.14418749231195316,0.6271085558292588,2.292517961419826,1.17710855582925,2.292517961419826,0.6271085558292588,2.247418100942518,0.6271085558292588,2.247418100942518,-3.199056461465226,0.2943144127313786,0.003325702239908834,0.002868259669847929
BTC,sellside,1769701500,2026-01-29,15,645.011345346189,-0.0024650729192106325,0.038774511767031714,5.547054919167072,5.07849487753657,1.6970549191670719,5.07849487753657,5.547054919167072,4.8775617333229535,5.4970549191670655,4.8775617333229535,-3.822041298633066,0.3965837869837699,0.004044599294389224,0.011163252598697307
BTC,sellside,1769699700,2026-01-29,15,645.011345346189,0.8824650978728092,1.2010951521855715,3.0281689930164313,3.800306447520704,2.978168993016424,3.800306447520704,3.0281689930164313,3.4969703809547217,2.978168993016424,3.4969703809547217,-3.822041298633066,0.3965837869837699,0.004044599294389224,0.008261964779887996
BTC,sellside,1769712900,2026-01-29,18,780.300085905823,-0.6822247102305796,0.10893244988090252,5.814887469936922,3.6778313695878304,2.364887469936919,3.6778313695878304,5.814887469936922,3.6632346461419334,5.764887469936926,3.6632346461419334,-6.772497011666118,0.6346258232177404,0.006307850318186921,0.0065058464850950605
BTC,sellside,1769711400,2026-01-29,18,780.300085905823,0.10198640425320486,0.15090348204089732,5.401251734365633,3.403493097037613,1.9512517343656306,3.403493097037613,5.401251734365633,3.3804685456734016,5.351251734365637,3.3804685456734016,-6.772497011666118,0.6346258232177404,0.006307850318186921,0.006697114730428562
BTC,sellside,1769870400,2026-01-31,14,658.4437039827925,-0.34027206676101523,0.44383445119499926,4.3784389131012045,3.361571970952342,4.5784389131012215,3.361571970952342,4.3784389131012045,3.2322633202598854,3.0784389131012166,3.2322633202598854,-0.501196986171834,0.06970515612425647,0.003590001429220542,0.0071032826480820635
BTC,sellside,1769869800,2026-01-31,14,658.4437039827925,0.4141887884269728,0.8677886910358124,3.234271240993456,2.4085100152440817,3.434271240993473,2.4085100152440817,3.234271240993456,2.276076814943093,1.934271240993468,2.276076814943093,-0.501196986171834,0.06970515612425647,0.003590001429220542,0.006596611010605313
BTC,sellside,1769876400,2026-01-31,16,764.4218672096528,3.09024388407785,0.1308178170844682,4.485839429918639,3.1164172175611253,4.6358394299186285,3.1164172175611253,4.435839429918642,3.018595278055398,4.385839429918626,3.018595278055398,-2.4160088548245087,0.32281435880225745,0.004732898334692095,0.00899395002289317
BTC,sellside,1769879700,2026-01-31,17,880.5945909803926,0.25415781824281164,0.34574366356377667,6.42115947715139,4.522192509966557,1.1711594771513854,4.522192509966557,6.271159477151384,4.216674399045836,1.1711594771513854,4.216674399045836,-2.927783143806988,0.3995688446058315,0.0052157937759752275,0.0171440166247352
BTC,sellside,1769987700,2026-02-01,23,957.6835164296571,-0.9411355469082044,0.02077930721224422,3.1593183828707994,2.3746263226887945,0.3093183828707947,2.3746263226887945,3.2093183828708005,2.308231111836699,3.2093183828708005,2.308231111836699,-1.5576962267884786,0.1945213053104849,0.005268917817360783,0.018477627471845958
BTC,sellside,1770003600,2026-02-02,3,1100.5828197299925,-1.542482736934315,0.01143030744663815,2.324559485848941,2.35524685380374,0.22455948584893634,2.35524685380374,2.4245594858489325,2.3210585268219766,1.8745594858489334,2.3210585268219766,-2.15986471657188,0.26694134412279036,0.006086225483622785,0.008134292892179321
BTC,sellside,1770130500,2026-02-03,14,714.8155723948395,-0.5407408776854304,0.2421463754910862,1.5538493165170173,1.2622235455093178,1.5538493165170173,1.2622235455093178,1.6038493165170196,1.2566788104311353,1.7538493165170266,1.2566788104311353,0.6475236660685572,0.0573368811194354,0.006121162448353457,0.008244926929500344
