signal_ts,entry_ts,exit_ts,direction,tier,entry_px,exit_px,exit_reason,hold_h,price_ret_pct,equity_ret_pct,equity_after,liquidated,regime
2026-03-31 22:00:00,2026-03-31 23:00:00,2026-04-01 01:00:00,DOWN,Moderate,68141.7,68288.0,opp_signal,2.0,-0.21469966261482565,-1.4734983130741286,12845.805573575086,False,BULL
2026-04-01 01:00:00,2026-04-01 02:00:00,2026-04-01 07:00:00,UP,Moderate,67746.4,69069.1,opp_signal,5.0,1.9524284685238147,9.362142342619073,14048.44817642928,False,CHOPPY
2026-04-01 07:00:00,2026-04-01 08:00:00,2026-04-01 09:00:00,UP,Moderate,68651.9,68630.9,opp_signal,1.0,-0.030589102413769442,-0.5529455120688476,13970.767912722396,False,BULL
2026-04-01 09:00:00,2026-04-01 10:00:00,2026-04-02 04:00:00,DOWN,Strong,68608.4,66538.4,opp_signal,18.0,3.0171232677048243,14.68561633852412,16022.461287930442,False,BULL
2026-04-02 04:00:00,2026-04-02 05:00:00,2026-04-04 05:00:00,UP,Moderate,66300.2,66833.5,opp_signal,48.0,0.8043716308548055,3.621858154274027,16602.77210860275,False,BEAR
2026-04-04 06:00:00,2026-04-04 07:00:00,2026-04-04 15:00:00,DOWN,Moderate,66981.5,67500.49355023602,trail_stop,8.0,-0.7748311850824807,-4.274155925412404,15893.143740740186,False,CHOPPY
2026-04-04 15:00:00,2026-04-04 16:00:00,2026-04-05 15:00:00,DOWN,Moderate,67357.4,67191.85844751167,trail_stop,23.0,0.24576594774787797,0.8288297387393895,16024.870842484039,False,CHOPPY
2026-04-05 22:00:00,2026-04-05 23:00:00,2026-04-06 05:00:00,UP,Moderate,68313.0,69107.6,opp_signal,6.0,1.1631753838947212,5.415876919473606,16892.758123817588,False,CHOPPY
2026-04-06 05:00:00,2026-04-06 06:00:00,2026-04-06 09:00:00,DOWN,Strong,69167.0,69831.06044635868,trail_stop,3.0,-0.9600827654208999,-5.2004138271045,16014.26479456726,False,CHOPPY
2026-04-06 09:00:00,2026-04-06 10:00:00,2026-04-06 18:00:00,DOWN,Strong,69699.4,69540.6,opp_signal,8.0,0.22783553373485477,0.7391776686742846,16132.638663731068,False,CHOPPY
2026-04-06 18:00:00,2026-04-06 19:00:00,2026-04-06 23:00:00,DOWN,Strong,69852.8,68777.0,opp_signal,4.0,1.5400957441935037,7.300478720967529,17310.398516507335,False,CHOPPY
2026-04-06 23:00:00,2026-04-07 00:00:00,2026-04-07 07:00:00,UP,Moderate,68817.9,68539.9,opp_signal,7.0,-0.4039646661696983,-2.4198233308484918,16891.51745454204,False,CHOPPY
2026-04-07 07:00:00,2026-04-07 08:00:00,2026-04-07 17:00:00,DOWN,Strong,68592.0,68207.2,opp_signal,9.0,0.5609983671565288,2.404991835782644,17297.75707026358,False,CHOPPY
2026-04-07 17:00:00,2026-04-07 18:00:00,2026-04-08 02:00:00,UP,Strong,68670.1,71311.97362801948,trail_stop,8.0,3.8471964188481866,18.835982094240933,20555.95949472372,False,CHOPPY
2026-04-08 02:00:00,2026-04-08 03:00:00,2026-04-08 14:00:00,UP,Moderate,71329.9,70958.406024317,trail_stop,11.0,-0.5208110142913447,-3.004055071456724,19938.44715103588,False,BULL
2026-04-12 13:00:00,2026-04-12 14:00:00,2026-04-14 15:00:00,UP,Moderate,70861.4,74952.16178249016,trail_stop,49.0,5.772905675713669,28.464528378568343,25613.83209858834,False,BEAR
2026-04-14 16:00:00,2026-04-14 17:00:00,2026-04-15 19:00:00,DOWN,Moderate,74597.2,75203.17522139366,trail_stop,26.0,-0.8123297139754015,-4.461648569877008,24471.032925070976,False,BULL
2026-04-16 00:00:00,2026-04-16 01:00:00,2026-04-16 14:00:00,DOWN,Moderate,74772.1,73756.0,opp_signal,13.0,1.3589293332673669,6.394646666336845,26035.86901623222,False,CHOPPY
2026-04-16 14:00:00,2026-04-16 15:00:00,2026-04-17 14:00:00,UP,Strong,73936.8,77294.2,opp_signal,23.0,4.5409052055268795,22.304526027634395,31843.046197478536,False,CHOPPY
2026-04-17 14:00:00,2026-04-17 15:00:00,2026-04-20 07:00:00,DOWN,Moderate,77825.1,75532.40379312677,trail_stop,64.0,2.945959859830871,14.329799299154367,36406.09080831421,False,BULL
2026-04-20 19:00:00,2026-04-20 20:00:00,2026-04-21 14:00:00,UP,Moderate,76252.5,75860.0,opp_signal,18.0,-0.5147372217304325,-2.9736861086521627,35323.48794324408,False,CHOPPY
2026-04-21 14:00:00,2026-04-21 15:00:00,2026-04-21 23:00:00,DOWN,Moderate,75628.9,76394.47901261806,trail_stop,8.0,-1.0122836807332503,-5.461418403666252,33394.32447189492,False,CHOPPY
2026-04-21 23:00:00,2026-04-22 00:00:00,2026-04-22 05:00:00,UP,Moderate,76288.3,77475.4,opp_signal,5.0,1.5560708522800892,7.380354261400446,35858.94392112231,False,CHOPPY
2026-04-22 05:00:00,2026-04-22 06:00:00,2026-04-22 08:00:00,DOWN,Strong,77954.4,77979.7,opp_signal,2.0,-0.032454871052833845,-0.5622743552641696,35657.318275385274,False,BULL
2026-04-22 09:00:00,2026-04-22 10:00:00,2026-04-23 04:00:00,DOWN,Moderate,77959.9,77704.3,opp_signal,18.0,0.3278608618020207,1.2393043090101141,36099.22095724958,False,BULL
2026-04-23 04:00:00,2026-04-23 05:00:00,2026-04-23 12:00:00,DOWN,Strong,77871.5,77650.0,opp_signal,7.0,0.2844429605182941,1.0222148025914812,36468.23253749479,False,CHOPPY
2026-04-23 12:00:00,2026-04-23 13:00:00,2026-04-23 17:00:00,UP,Strong,77826.8,77151.56718410325,trail_stop,4.0,-0.8676096356226348,-4.738048178113175,34740.35011016194,False,CHOPPY
2026-04-23 17:00:00,2026-04-23 18:00:00,2026-04-23 20:00:00,UP,Strong,77715.1,77670.4,opp_signal,2.0,-0.05751777968504568,-0.6875888984252287,34501.47931953041,False,CHOPPY
2026-04-23 21:00:00,2026-04-23 22:00:00,2026-04-24 04:00:00,DOWN,Moderate,77819.5,77690.1,opp_signal,6.0,0.1662822300323108,0.4314111501615647,34650.32254828555,False,CHOPPY
2026-04-24 05:00:00,2026-04-24 06:00:00,2026-04-24 20:00:00,UP,Moderate,77911.1,77596.0,opp_signal,14.0,-0.4044353115281507,-2.422176557640754,33811.03055837407,False,CHOPPY
2026-04-24 20:00:00,2026-04-24 21:00:00,2026-04-26 06:00:00,DOWN,Moderate,77688.2,77949.4,opp_signal,33.0,-0.33621579596385676,-2.081078979819284,33107.396308563475,False,CHOPPY
2026-04-26 06:00:00,2026-04-26 07:00:00,2026-04-26 22:00:00,UP,Strong,77963.3,78281.23262768648,trail_stop,15.0,0.40779780702775437,1.6389890351387715,33650.02290388077,False,CHOPPY
2026-04-26 22:00:00,2026-04-26 23:00:00,2026-04-27 05:00:00,UP,Strong,78274.7,78373.37884863031,trail_stop,6.0,0.12606736101232752,0.23033680506163723,33727.53129154007,False,CHOPPY
2026-04-27 05:00:00,2026-04-27 06:00:00,2026-04-27 15:00:00,UP,Strong,77730.5,76738.74902866448,trail_stop,9.0,-1.2758839468876793,-6.779419734438397,31441.000379222518,False,CHOPPY
2026-04-27 16:00:00,2026-04-27 17:00:00,2026-04-28 13:00:00,UP,Strong,76587.9,76064.20505805037,trail_stop,20.0,-0.6837828716411143,-3.818914358205572,30240.29550137692,False,BEAR
