raw_ic,cond_ic,n,fold_ics,frac_pos_folds,n_folds,name
-0.07588863353527261,-0.07397203916162828,2061,"[0.2304201257343515, 0.03381452048448578, -0.5062807009916321, -0.2165063509461097, 0.23791906697374687, 0.21459876881973805, 0.3465024809359069, -0.2605842192811105, 0.33935187358708147, -0.10019588657362391, -0.17407557509341026, 0.23411969177151234, 0.113420409692337, -0.11482655074037017, -0.03713053286162529, -0.07235917866241734, 0.08986064433619867, 0.1019294382875251, 0.4273246726830629, -0.3747458063565059, -0.08144797069187522, -0.26052505285945304, -0.11059108623041583, -0.029413582210268813, 0.0, 0.20833407014311206, -0.2431439503933484, 0.06728747675165511, 0.13991172065016416, 0.14537972933144117, 0.1890477075741352, -0.11355499479153378, 0.16778704559238683, -0.06293005499593471, 0.025677629550654776, -0.21022325722438137, -0.11395071102426824, -0.15877683720748895, 0.09803406821968519, -0.10631548679075013, 0.16988971662985197, -0.05954131395280835, 0.09714593963903514, 0.33471934069760156, -0.08609609277389156, -0.1546720562224365, -0.46861575512653547, -0.04042260417272217, -0.05402611893775603, 0.4215502915345731, -0.26367978122530944, 0.00455802844097073, -0.07277271705343243, -0.5060110451598224, -0.47759420860834156, -0.3900142447541001, -0.1415074189190259]",0.5614035087719298,57,alpha021
-0.012829060016813497,-0.010095340436735135,1943,"[0.6116310160427808, 0.09157509157509157, -0.36652441915599804, -0.29073202757413286, 0.03437648174490279, 0.2027027027027027, 0.2873949579831933, -0.21904761904761907, -0.33103448275862063, 0.06510559142138089, 0.25462304409672826, -0.30715240641711233, -0.1946480938416422, 0.2869626497533474, 0.305911330049261, -0.05910364145658264, -0.07672064777327935, 0.04959677419354839, -0.11864973262032086, -0.11013133208255162, 0.2489432703003337, -0.044599303135888516, -0.2370005473453749, -0.38742964352720455, 0.10931174089068825, -0.2555984555984556, -0.14337979094076658, 0.01783564941459678, 0.20151730678046467, -0.31011730205278587, -0.0757637144477757, -0.11620209059233452, -0.4390688259109312, 0.08178137651821864, -0.1266711229946524, -0.217797552836485, 0.47508710801393733, 0.16311482051697593, -0.044451871657754015, 0.12347052280311456, -0.2815331010452962, 0.4971550497866287, 0.1880037932669511, 0.2386425834701697, -0.14789915966386555, -0.1477189854955028, -0.06862745098039216, 0.44350064350064355, 0.01700404858299595, 0.48028074866310166, -0.4245778611632271, 0.06126126126126127, -0.07487179487179485, -0.09663865546218488]",0.5370370370370371,54,alpha022
-0.034588902879459954,-0.03820556606238031,2061,"[0.21862748463226678, -0.0624908479702201, -0.21371634905790043, -0.1569965740101855, -0.0021135462232488183, -0.17182216779239956, 0.2636025974238178, 0.12057103393129377, 0.11759127548601231, 0.1320348321124142, -0.1864926394438628, 0.22925556505426442, -0.07826689202902685, -0.19747402550810753, 0.059601151373853564, -0.005575503358424014, -0.016789540016977154, 0.18944056001808893, 0.11886623189198178, -0.03823906058132899, -0.09875263073548052, -0.11873484273693181, -0.17421427573683845, 0.23463433552532115, -0.5193697508530177, 0.17581476549384709, 0.08421247697118449, 0.08175545692066385, -0.01291884573846114, 0.07487629877775238, 0.29663874046079297, -0.012221664934742756, 0.04330573197368782, -0.05897288549494546, 0.08174848677420625, -0.1505424327238401, -0.09513381241013089, -0.28023044393215907, 0.1020512561362553, 0.0205327396067069, 0.28571457379260545, 0.008148158598720267, -0.06845884543653732, 0.3180610775250437, 0.09653689060490601, -0.06608354813406736, -0.10569352518804496, 0.14822848002302813, -0.13169531051162905, -0.06336692840067193, -0.12576100851522376, -0.08165637800872082, 0.06355578153206941, -0.2523331763007374, -0.23140340542884982, -0.07319541934082797, -0.03545901361199934]",0.5614035087719298,57,alpha023
0.05952761564443915,0.03718767640140093,2058,"[0.19978106185002736, -0.08592570220477198, 0.2532005689900426, 0.3663101604278075, 0.19413919413919414, 0.7299668089141772, 0.10777984462194988, 0.4009009009009009, 0.32788051209103836, 0.10504201680672269, 0.5366795366795367, 0.5901477832512314, 0.012583433636065214, 0.5130393551446183, 0.7493315508021391, 0.28906608131670275, -0.14146102149999615, 0.8532019704433496, -0.39915966386554624, 0.49797570850202433, -0.1532412549374566, -0.07810307625096774, 0.09924687296014853, 0.17087551557511416, -0.5639899736007032, 0.5637657361795292, 0.5632270168855537, 0.41013295459976584, 0.2908622908622909, 0.3921602787456447, 0.053288105919684865, 0.21077588798806782, 0.3405425219941349, 0.39402799056978705, 0.5550522648083626, 0.6030364372469637, 0.3738866396761134, 0.08689839572192513, 0.06874304783092325, 0.10000000000000002, 0.2876706780854818, 0.7035427807486632, 0.46651835372636263, 0.17421602787456447, -0.20768136557610237, 0.13889220803284197, 0.17462707156826335, 0.4163981400839921, 0.07835669718823435, 0.03474362702925686, 0.5667953667953668, 0.531578947368421, 0.6400401069518716, 0.19334865634104115, 0.5778635778635779, 0.6998290598290597, 0.2901960784313726]",0.8771929824561403,57,alpha024
-0.04876473550273044,-0.053627145428510256,1943,"[0.22534270734541267, 0.11002232583360187, -0.2801588757327409, -0.024742723216635322, 0.17220115789595788, 0.17145906960733742, 0.20360122955840912, 0.06797116600158348, -0.0017258391035558996, -0.0017516972188768368, 0.11799585955612765, 0.4020740659970795, 0.1611750470546356, 0.016213740197572938, 0.28483431784032, -0.15175508025585482, -0.08516025389213644, -0.13693657982627824, -0.11788314032797033, 0.1768350195948847, 0.04093892560653777, -0.23476600373768247, 0.0202573235074451, -0.025429296306438552, -0.05877524436087925, 0.1384417543930238, 0.03137118449559949, 0.2072136324151655, -0.08844102018286931, 0.02898285863147671, -0.2273832871600378, -0.10361205101463275, -0.3607188169195277, 0.046572848154173646, -0.05650756992761911, 0.005786780007992281, 0.006801241593457104, 0.2445075279124953, -0.11569005440802492, -0.11218699566782521, 0.24209152624978406, -0.08337782128026949, -0.1138182482875291, 0.11344028352472145, -0.07438537672099851, -0.16751762923677327, -0.18534604257946302, -0.14253526201113995, 0.052290269712832106, 0.20566845759348015, -0.0344601090877545, 0.0453345467590021, 0.05647787725735646, 0.006164191892287508]",0.5370370370370371,54,alpha025
-0.0014225657817705792,-0.008691809957293966,2059,"[0.025930631108765707, 0.059579671084830706, -0.2669438477064645, 0.6047375625651287, 0.24881491992834193, 0.28727742829055336, -0.06354777049505485, -0.14363737270542198, 0.2956546473873548, -0.03606264802155652, 0.1528943748277306, 0.3472045256033656, 0.08535591197799272, 0.0149572801329613, -0.13616984813675956, 0.1215684933694877, -0.028356800499028008, 0.5906921943408611, -0.02946960500699288, 0.32326443857016873, -0.0014137150992924038, -0.21170810337621657, -0.2867476543416815, -0.037251973743668315, -0.3984830010525508, 0.0222222899628832, -0.0072310696251558166, 0.11384105648327522, 0.4276419807944439, 0.042137453688570886, 0.06607864334507169, 0.27959192744666844, 0.1654580249636079, 0.03951482303089728, 0.20704707567013653, 0.06904953835870734, 0.6079250542776741, -0.15271296737265394, -0.07629700608471196, 0.11423595188655891, 0.024592192126593557, 0.45765045703961904, -0.6011834964794824, 0.1759372944154866, -0.021955866400007042, 0.4111576204780761, 0.2120894808028911, 0.014180456983203166, -0.32135347501296796, 0.30662422352514024, 0.22094726144824073, 0.2546617205200525, 0.399197090151628, -0.08857378087790924, 0.16915963607502124, 0.11033092294333417, 0.2861755845701003]",0.6666666666666666,57,alpha026
-0.023558618398605694,-0.029069773472987413,2061,"[-0.06408409350540495, -0.2867729192910433, -0.32874712753748525, 0.12737740406802273, -0.12697457398365986, 0.005109494495708048, 0.1572070363806331, 0.21175782307429514, -0.5201160257855953, 0.21444438569900384, -0.19876099706061146, 0.10149152393221852, -0.07308816827558579, -0.03572887190468934, 0.03917971816562902, -0.12351131643867984, 0.013041013273932528, -0.21550272794507866, -0.0889065595185696, 0.08776656106644934, -0.01614366007501894, -0.06645930483723025, -0.05346613749494028, 0.6095219666786236, -0.10222791458759076, 0.10458505336092264, 0.09967105174025309, -0.14358418702733966, 0.19756112180217625, 0.01984710465093612, 0.2122499837864602, 0.618589574131742, 0.17647548048225128, -0.08278184006763016, 0.2323221287929577, 0.1937617940610338, -0.19053020329181636, -0.08414636071623356, 0.478928582225562, 0.0, 0.17862394185842506, 0.051977769818905194, 0.10298924468034514, 0.006506000486323554, 0.03396178054056622]",0.5555555555555556,45,alpha027
-0.0013180312160041877,-0.007548335306148647,2061,"[0.0658075900674243, -0.06851604278074867, -0.17887667887667885, -0.2982456140350877, -0.053069263595579376, 0.29634898055950687, 0.1519677572309151, 0.1854341736694678, 0.1510939510939511, 0.18669950738916252, -0.026151657730605096, 0.02963489805595068, 0.19351604278074866, -0.1785190615835777, 0.16264975334742776, 0.14236453201970442, 0.061344537815126055, 0.009716599190283401, 0.07822580645161291, -0.16945187165775402, 0.24052532833020643, 0.1581757508342603, -0.20836236933797914, 0.10071154898741107, 0.06472795497185742, -0.09246088193456614, 0.0020592020592020595, 0.03693379790940768, 0.08589561221140168, -0.11806543385490753, 0.11217008797653959, -0.1994165788833968, -0.104006968641115, -0.08421052631578947, -0.042105263157894736, -0.049799465240641716, -0.03982202447163515, 0.05365853658536586, 0.3587229560003241, 0.14338235294117646, 0.03225806451612903, 0.2625435540069687, 0.04623044096728307, -0.3072546230440967, -0.00930487137383689, -0.06526610644257703, 0.09034924236285553, -0.1913165266106443, 0.023938223938223938, 0.32489878542510126, 0.035093582887700536, 0.03189493433395873, 0.08571428571428573, -0.05367521367521367, 0.20532212885154064]",0.6181818181818182,55,alpha028
0.020271492595284588,0.004157555779109294,1859,"[-0.0973710227855827, -0.20830519388479124, 0.00036456614646474385, -0.18170176154906442, -0.03608091196592949, 0.28100772832661053, 0.05543920546199999, 0.1423098111251443, 0.1308034503421194, 0.07171514944449706, 0.07541288973764587, -0.2307123039234266, 0.22126402891056, 0.21723901619999592, 0.5074173986367367, -0.06881245900445317, -0.16552418066168068, -0.03699184495916166, 0.3322207469876948, -0.4000348724348309, 0.5687674648257522, 0.6143018450814177, -0.049261088466396104, 0.005281125055747426, 0.1900528091773469, 0.035354642886840454, 0.05601380169243049, -0.4903723463546439, 0.11348438318328805, 0.012549020799124877, -0.04627848694484729, 0.06461087639535988, -0.12456112585146677, 0.20567615872434622, 0.05333798881599539, -0.13183073308463078, 0.5238255131444904, -0.007790763588043417, 0.19034341106884628, 0.13682713213736755, 0.08293786365735131, -0.21147797694258372, -0.06263575334659936, -0.12360188402341771, -0.11923982690420847, -0.019070950440299956, 0.1000557145432846, -0.1292102004676609, -0.32194802814535306, -0.08885456388545401, -0.026338296608624027, 0.06206220473371286]",0.5384615384615384,52,alpha029
0.00970048488011022,-0.0019735874114602744,1959,"[-0.1258894362342638, 0.01270053475935829, -0.3253968253968254, -0.3029871977240398, -0.05722726775358354, 0.3862019914651494, 0.039118065433854904, 0.4162464985994398, 0.22651222651222655, 0.2177339901477832, -0.1088740562424773, -0.4480796586059744, 0.322192513368984, 0.6447947214076246, -0.16772374911909796, 0.05566502463054186, -0.08011204481792718, 0.21497975708502026, -0.180241935483871, -0.03542780748663102, 0.013133208255159476, 0.25739710789766407, -0.4790940766550524, 0.20634920634920634, 0.06041275797373359, 0.30845825582667685, -0.047876447876447875, 0.0637630662020906, 0.011489222015537806, 0.3681839734471313, -0.14186217008797652, 0.3235556275828539, -0.29390243902439034, -0.16680161943319838, -0.14554655870445346, -0.027072192513368988, 0.05272525027808676, 0.01707317073170732, -0.13686087026983226, 0.03375668449197861, -0.11902113459399331, 0.028919860627177708, -0.024893314366998574, 0.1728307254623044, 0.4712643678160919, 0.17955182072829132, -0.12470626367393242, -0.35182072829131655, 0.07927927927927929, -0.06558704453441296, 0.19953208556149735, -0.13452157598499065, 0.16241956241956243, 0.10837606837606836, -0.12324929971988796]",0.5454545454545454,55,alpha030
-0.037544524996619005,-0.04346385431288131,1547,"[-0.25620456344151654, 0.21134634861011942, 0.05808953480361145, 0.29437123021659556, 0.5365272934866748, 0.19210526315789475, -0.16453271582758502, -0.5374780665544143, -0.10188573081708686, -0.2645161290322581, -0.04495360930486325, 0.3935951863874024, -0.05638956751563535, 0.31427477204122933, -0.08482430241461604, 0.23660597702814154, 0.26350057488693596, -0.17129986397230482, -0.28210063357413157, 0.11369530021124626, -0.08310104529616727, 0.22055772081487912, -0.21417004048582997, 0.334670697407653, -0.5808390220139781, 0.2071098789932394, 0.2632687788671907, 0.6808155080213905, -0.44187340355752175, 0.35551877476135696, -0.07183925091156868, 0.10503853067295202, 0.2624880276394429, 0.13193277310924373, -0.29839134707277665, -0.4477904626150316, -0.2921492921492922, 0.11923076923076925, -0.3065095690487549, -0.10950549368861177, -0.3503217503217504, 0.007179487179487179, 0.4450203153338357]",0.5116279069767442,43,alpha031
-0.0665812742627956,-0.02720114071283658,2061,"[0.008803913567590301, 0.8114973262032086, 0.605006105006105, 0.37980085348506404, 0.037750300908195644, 0.3456614509246088, 0.37292555713608344, 0.24313725490196078, -0.05611325611325611, -0.028571428571428564, -0.42575774154721524, -0.23257467994310096, 0.09926470588235295, -0.21700879765395892, 0.448907681465821, 0.4940886699507388, -0.4803921568627451, 0.0028340080971659917, 0.5362903225806452, 0.7266042780748663, 0.25853658536585367, -0.2040044493882091, -0.41742160278745655, -0.11932129173508485, 0.03696060037523453, -0.057446110077689023, 0.26666666666666666, 0.0, -0.2338330233067075, 0.1417733522996681, 0.02346041055718475, 0.05890932663479458, 0.38188153310104533, -0.48846153846153856, 0.3301619433198381, 0.6550802139037434, -0.29076751946607343, -0.029268292682926838, -0.11595494692488455, 0.15207219251336898, 0.06384872080088987, 0.29756097560975614, -0.42271218587008064, -0.29065908013276437, 0.3765736179529283, 0.16834733893557424, -0.6131593874078276, 0.5179271708683474, 0.1608751608751609, 0.27712550607287456, 0.04879679144385027, 0.025703564727954976, 0.09806949806949808, 0.23623931623931624, 0.2016806722689076]",0.6545454545454545,55,alpha032
-0.012986295031673424,-0.01842049743712921,1962,"[0.07222840497454602, 0.23357301048926052, -0.0024453637683587975, -0.3007947391727474, 0.014451502055733902, 0.2387475878196053, 0.09260137798898097, 0.11800983976799778, 0.18899260714966287, 0.22816313003472, -0.07991680864662516, 0.04957306060641212, 0.30470783777195476, -0.05393012935224147, 0.033137099401037866, 0.21880006422335996, -0.15177635980167295, -0.06722689385732891, 0.08189612740774299, -0.12505225534277836, 0.2500704566899007, 0.1589315771960857, -0.21665958359940415, 0.10981790880010127, -0.02064274042250806, -0.05867221710223387, 0.0690544041081077, 0.018385397099487978, 0.13451541027843686, -0.0707975157336766, 0.19979828537479913, -0.20073747058643882, -0.1402301045832297, -0.1898638240758095, 0.15090138495935132, -0.09780974311826585, -0.1121994907389413, 0.0020038334508765236, 0.24342400192815286, -0.041813026829979144, 0.0017811426981902368, 0.29527336792808745, -0.07960614917378217, -0.08134709396516887, 0.21054074328495032, -0.05631435299781809, -0.13025857862259396, -0.17314562265000785, -0.03952365830718426, 0.07443416011064187, 0.17583152510350342, 0.11759742699803007, 0.034251871656442036, 0.020865403806832022, 0.09374344292813193]",0.5818181818181818,55,alpha033
-0.038630224901066025,-0.042527404242942636,1862,"[-0.05010953653949767, -0.028232204452171714, 0.19056090379304136, 0.09321079960916216, 0.017370596447088167, 0.10774974610478291, 0.09882934716358928, -0.05527886126236586, 0.03414547448625874, 0.2443794477150327, 0.17821783376477382, -0.13921195771881945, 0.06433326875969547, -0.19609216379763664, -0.013260451530635027, -0.03770921633436155, -0.22331894821387804, 0.31649074293236223, 0.31416175519799633, -0.034242399008979, -0.1782096973425238, -0.03330675081066876, -0.2600558297978568, 0.03539709129593233, 0.11221956267081044, 0.09225213449854675, -0.03628602150632898, 0.022729355791547966, -0.1415893371042391, -0.18127943911318695, -0.22828508263017938, 0.0213627629576753, 0.09696565253851798, 0.10258122194328688, -0.20786688333605374, 0.22415892396487053, -0.30569948613527353, 0.1717846059440726, 0.15047486790968634, -0.1356253714332473, 0.06771019045788838, -0.39666029408497233, 0.08321659054588133, -0.26635873770900803, -0.0400672472998688, 0.07529442064629362, 0.10455994749966503, 0.34358288770053474, -0.24242424349111644, -0.0603759031339823, -0.016413062301772214, -0.14357753327578898]",0.5,52,alpha034
-0.004540094256811653,-0.021799062391351046,2029,"[0.1332431250456856, 0.06745702477755046, 0.43944485165382585, -0.25457875457875456, -0.26524972675191055, -0.1772887073634723, 0.15798573066728216, 0.08120347720643273, 0.4706211931143279, 0.38280345277855554, 0.17955374764132093, -0.030294863122569782, 0.13965619540941027, 0.470499755861561, 0.5080239469385827, -0.17092511278581168, 0.4128749636697407, -0.32885154061624655, 0.11301839820881135, -0.1963839149865809, -0.11030333455407756, 0.23219814343673112, -0.03360035686211783, -0.4328918144592306, 0.27322579774230027, 0.1674562598586892, 0.07081098998575396, -0.08266651842678761, 0.1149154922480928, 0.14323230112703797, -0.0015419288679990996, -0.1298129900261933, -0.15437601347286112, -0.1357852721818968, -0.05911230332991712, -0.035564131783735596, 0.08914537320151555, -0.02781177011313707, 0.14040441173622317, 0.18620268110764276, 0.3690147919627322, -0.34104113081681575, 0.45595801423562465, 0.013292200198923182, 0.046952811374694585, 0.19296565118436623, 0.10943741244674295, -0.2623216817290133, -0.3984309486742198, 0.18871379908697494, 0.265113958034158, 0.3275401069518717, -0.040940909143382616, -0.12989701507289317, 0.10616453920267789, 0.25646420908315926]",0.5892857142857143,56,alpha035
0.004302786170063326,-0.011838321492680874,1763,"[-0.2605500237079184, 0.2285714285714286, 0.29523809523809524, 0.2901477832512315, -0.3977459240617135, -0.2330488383119962, 0.3860294117647059, 0.3321114369501466, -0.27188160676532763, 0.15566502463054185, -0.10644257703081232, 0.23340080971659918, 0.1899193548387097, -0.07453208556149733, 0.34709193245778613, -0.03670745272525028, -0.18588850174216032, 0.12643678160919541, 0.14971857410881803, -0.44917387022650185, 0.1456885456885457, 0.08013937282229966, 0.3021118284276179, 0.3527738264580369, 0.12866568914956011, -0.004942873348999271, -0.3949477351916377, 0.35242914979757084, 0.3366396761133604, 0.002005347593582888, -0.09588431590656285, -0.02439024390243903, 0.07219836317964509, -0.001336898395721925, 0.09899888765294772, 0.3928571428571429, 0.2503556187766714, -0.0433854907539118, 0.020251778872468526, 0.03165266106442577, -0.2929260189611863, -0.05350140056022409, 0.12277992277992279, 0.06761133603238867, -0.13368983957219252, 0.4052532833020638, 0.3204633204633205, 0.3292307692307692, 0.18739495798319328]",0.6326530612244898,49,alpha036
-0.03213002534144972,-0.022614924412643386,1762,"[0.16219100380972898, -0.052554141205565424, 0.15654973453269075, 0.31235374051434583, -0.220191521434721, -0.1376407834213288, 0.2788598421280138, -0.05994500559019267, -0.1845351419280351, 0.09286858057879209, -0.11390543605898887, -0.19593946644623544, 0.10001008216970853, -0.17250313956355248, 0.29084768313541737, 0.08390831011588809, -0.1928036272517281, 0.01779603161706342, -0.08296185808563478, -0.25958960678089377, -0.03733264799329395, -0.002614151431016324, 0.19933228981934303, -0.1947836409657564, -0.07134343514769265, -0.4029016167084652, 0.008541422907261342, -0.2414700931471829, 0.1560111414181847, 0.00902557258135854, 0.021581933607794368, 0.037296852678101615, 0.21456654449011678, 0.14493481251370385, 0.35068981731587884, 0.41087298062320365, -0.059869591410655496, -0.19430942638032547, 0.3685652250391468, -0.1920437054840065, -0.06444291759336714, -0.019193052028258828, -0.03874372538209321, 0.093044450986273, -0.010196406505209983, 0.11974475318116239, 0.39013716702236134, 0.16717948717948716, 0.42079455771775814]",0.5102040816326531,49,alpha037
0.03925782068613147,0.024729806286440444,1953,"[0.3551665725578769, 0.6236631016042781, 0.184981684981685, -0.0954300280260937, -0.03074734653682022, 0.25177809388335703, 0.32669511616880037, 0.6024231403525965, 0.23294723294723296, 0.3290640394088669, 0.037531458584090155, 0.07467994310099572, 0.44151069518716585, 0.6140029325513195, -0.08626096767045359, 0.5019704433497535, -0.1008403361344538, 0.19412955465587045, -0.09354838709677421, -0.26871657754010697, 0.1277673545966229, 0.04872080088987764, -0.4400696864111499, 0.27367268746579093, 0.4223264540337711, 0.18284276179013018, 0.20633286308138013, 0.3191637630662022, 0.10537257905678957, 0.22594985517731003, -0.042155425219941346, 0.11806174540150718, -0.11507469848451984, -0.007490257613722374, 0.17875398575450965, -0.0046791443850267385, -0.02736373748609566, 0.33327526132404184, 0.1966615347216595, 0.30347593582887705, -0.3631104705971176, 0.39912891986062726, 0.00521574205784732, -0.03532479848269321, 0.12041598248494799, 0.08053785298831502, -0.19844421035572482, -0.25406162464985993, 0.17657657657657658, 0.29493927125506075, 0.052807486631016046, -0.09305816135084428, -0.04710424710424711, 0.05299145299145299, 0.2470588235294118]",0.6727272727272727,55,alpha038
0.009822680457642194,-0.006124163846670454,1712,"[0.4715384615384615, 0.4445302445302446, 0.06429363270839453, -0.26700224365619757, 0.19158269251409757, 0.5137032085561497, 0.5636513633791129, 0.04580690627202255, 0.5832512315270935, 0.22913165266106442, 0.46417004048583, -0.21312632430117323, -0.030414438502673797, -0.06585674757467777, 0.08476084538375972, -0.2853658536585366, 0.5325670498084292, 0.5105305132498525, 0.12528723055038843, 0.24633204633204633, 0.3383275261324043, 0.22376627639785532, 0.2411095305832148, -0.4160557184750733, 0.07657402155416904, 0.009059233449477353, 0.15526315789473685, 0.2767486601889783, -0.001002673796791444, -0.0002224694104560623, 0.27439024390243905, -0.01223563730653918, 0.3195454176778732, -0.3263626251390434, 0.11202090592334496, 0.08369391277816417, -0.14153627311522046, -0.17788724685276408, 0.3669467787114846, -0.2669961915566, -0.4103928856621966, 0.42779922779922785, 0.5183235579008951, 0.0855614973262032, -0.3050799759442338, -0.19073359073359075, 0.07218612705843774, 0.5720288549639627]",0.6666666666666666,48,alpha039
-0.010469797304975739,-0.01891355357194729,1953,"[-0.06832298136645965, 0.11931818181818182, 0.5445665445665445, 0.2510668563300142, 0.04015756647335595, -0.1384542437174016, 0.592460881934566, 0.04901960784313727, 0.20025740025740027, 0.07881773399014776, 0.11565816828974723, -0.3703176861071597, 0.15274064171122995, -0.31524926686217003, -0.43157152924594777, 0.49605911330049257, -0.2736694677871148, -0.11234817813765183, 0.3483870967741936, -0.286096256684492, 0.398686679174484, 0.1221357063403782, -0.2266550522648084, 0.03284072249589491, 0.4300187617260789, 0.13776124302440093, 0.3127413127413128, 0.12770034843205577, -0.09267972425867164, 0.5929350403034612, 0.33980938416422285, 0.31366988088485537, 0.16951219512195126, -0.3331983805668016, 0.041093117408906886, -0.13970588235294118, 0.3192436040044494, 0.2874564459930314, 0.28320233368446646, 0.3088235294117647, 0.5946607341490544, 0.058536585365853676, -0.34637268847795155, 0.35348506401137975, 0.17679255610290093, 0.06946778711484594, 0.0018637063447046432, -0.15518207282913166, 0.1966537966537967, 0.20040485829959515, 0.029411764705882356, 0.3061913696060038, 0.37271557271557276, 0.5131623931623931, 0.2411764705882353]",0.7454545454545455,55,alpha040
-0.008188075511245068,-0.01598147263960399,2061,"[-0.10201612903225808, -0.15795832074901844, 0.18160265528686578, -0.06717914438502674, -0.18376068376068375, -0.2773826458036984, -0.056570740781267094, 0.2996680891417733, 0.1434329065908013, 0.19523809523809524, 0.15804375804375803, 0.21231527093596053, -0.027245869351132507, 0.03105737316263632, 0.1911764705882353, -0.14699413489736068, 0.1478505990133897, 0.15467980295566497, 0.06526610644257703, 0.006477732793522267, 0.08467741935483872, -0.20955882352941177, 0.24671669793621018, 0.14571746384872078, -0.21428571428571433, 0.10071154898741107, 0.06810506566604127, -0.0747346536820221, 0.012870012870012871, 0.04094076655052265, 0.09267972425867164, -0.11522048364153627, 0.10850439882697946, -0.19325824487480756, -0.09233449477351918, -0.08522267206477734, -0.04068825910931174, -0.04913101604278075, -0.03982202447163515, 0.06271777003484322, 0.36779839559192934, 0.14538770053475936, 0.03314794215795328, 0.26916376306620216, 0.03247984826932195, -0.301090564248459, -0.002736726874657909, -0.05798319327731092, 0.09099748804797018, -0.19103641456582635, 0.02187902187902188, 0.34028340080971664, 0.029411764705882356, 0.028142589118198877, 0.08751608751608753, -0.03111111111111111, 0.21288515406162464]",0.5964912280701754,57,alpha041
0.024158422501587985,0.012129587161029385,1962,"[0.37806230658911993, 0.5955882352941176, 0.3504273504273504, -0.012921581434589085, -0.07561002297844403, 0.3029871977240398, 0.1585062251802899, 0.134733893557423, 0.5057915057915059, 0.357433184137473, 0.04256483203851625, 0.015530527672863111, 0.3098262032085562, 0.34075703561683607, 0.05392450733315654, 0.46945812807881765, -0.33277310924369746, 0.2969635627530364, -0.07903225806451614, -0.20287433155080214, 0.2381086416333025, 0.17419354838709677, -0.47029099860136847, 0.12643678160919541, 0.2358348968105066, 0.33362512309880726, 0.17877598338068687, 0.19198606271777008, 0.11981617244775139, 0.05820638976498385, 0.26173020527859236, 0.16652485731427186, 0.1686484604587664, 0.154251012145749, 0.036639676113360324, 0.001336898395721925, -0.016240266963292546, 0.07143168263232876, 0.3212187515298168, 0.25167112299465244, -0.014015572858731925, 0.29304412240872435, -0.0028449502133712657, 0.06199988156229441, 0.04817298526021058, 0.17450980392156865, -0.0025119520298193016, -0.052664752562793835, 0.2827723797605249, 0.38582995951417004, 0.4899732620320856, 0.14652908067542217, 0.1564993564993565, -0.0147008547008547, 0.23098473402124492]",0.7818181818181819,55,alpha042
0.05196964567741549,0.034771918798569425,2023,"[-0.15886687467625646, 0.4341793657418057, 0.6751380217291582, -0.13995424352834834, -0.1927868739305455, -0.23184282802711073, 0.26797159812353744, -0.01898209220239217, 0.4259626766544295, 0.3460622930154507, 0.17182306407975653, -0.08669951570085714, 0.02051464614573501, 0.40819407125068335, 0.6107851974021742, -0.061623077377772825, 0.3951196544896239, -0.07398585630202341, 0.00020258299084558752, 0.05366691542801464, -0.2676586374382195, 0.16968561230108575, 0.1431752961576483, -0.3747658432459611, 0.06350944667199004, 0.3785305583032218, -0.09747019401913727, 0.17140295349965054, 0.26390594162322994, -0.07772305069142496, 0.17122192013346835, -0.32618264019293475, 0.1865499468563466, -0.0010460253589421012, -0.01670886290131248, 0.05204536676377759, 0.16932720966848708, 0.0781041407854527, 0.04549615058765735, -0.14453632834450889, 0.2249540843452878, -0.1541556467968888, -0.22317200310143673, -0.01863835375607185, -0.046950027418605766, 0.14978096441041108, 0.19363444599034937, -0.14333781227380304, -0.40532999192534486, 0.15861981355738936, 0.061572747411252064, 0.008359107977458447, -0.2697072262089818, 0.21136018676145832, -0.04484769696281948, 0.2954865076465677]",0.5714285714285714,56,alpha043
-0.032870633892216186,-0.037626244832039475,2061,"[0.0550694242211363, 0.5965909090909092, 0.39438339438339437, -0.10170697012802274, -0.1417004048582996, -0.15339023233760074, 0.07965860597439543, 0.3434173669467787, -0.012870012870012871, -0.10147783251231525, 0.0285589232957654, -0.055002370791844474, 0.0023395721925133692, -0.03922287390029325, -0.07470049330514447, 0.41133004926108363, -0.13781512605042018, 0.1048582995951417, -0.027016129032258068, -0.14772727272727273, -0.18686679174484055, -0.02246941045606229, -0.24564459930313592, -0.32457580733442803, -0.23039399624765483, 0.22836196520407048, -0.014414414414414415, 0.060801393728223005, 0.15614399824926142, 0.40564248458985297, -0.00219941348973607, 0.0076979175107365705, -0.09407665505226483, -0.2374493927125506, 0.1931174089068826, -0.20153743315508021, -0.20222469410456062, 0.4407665505226482, 0.09018718094157688, 0.05782085561497327, -0.07497219132369298, -0.16393728222996518, 0.07752489331436699, 0.42650545282124225, 0.5446086480569239, -0.12521008403361344, -0.17170407584474517, -0.12605042016806722, 0.6030888030888031, 0.00020242914979757084, 0.546457219251337, -0.09699812382739213, 0.19021879021879023, 0.20888888888888887, 0.04313725490196079]",0.4909090909090909,55,alpha044
